Company,Employees,Company Location,Industry,Company URL
Nautica Wealth Advisors,8.0,"San Diego, California",Financial Services,https://app.apollo.io/#/organizations/5e570429ebcd930001e32cb3
"ePrep, Inc.",7.0,"Princeton, New Jersey","Higher Education, E-learning",https://app.apollo.io/#/organizations/5f4adf3beeaa890001294d5d
Tupelo Auto Brokers,1.0,"Tupelo, Mississippi",Retail,https://app.apollo.io/#/organizations/666eabd08f0efa0001cee3e4
BeMVP LLC,2.0,"Pontiac, Michigan","Media Production, Motion Pictures & Film",https://app.apollo.io/#/organizations/6635e4f358bdf900019afdc9
Elle & Company,10.0,"Alabama, US",Graphic Design,https://app.apollo.io/#/organizations/55f9d91ef3e5bb163500009f
Ren Bioscience,1.0,"West Chester, Pennsylvania",Research,https://app.apollo.io/#/organizations/661d0e253e9b420303426bb7
"Fat Cake, Inc.",3.0,"San Francisco, California",Marketing & Advertising,https://app.apollo.io/#/organizations/54a1283169702db87864c700
"Cide Kic, Inc.",1.0,"Washington, District of Columbia",Information Technology & Services,https://app.apollo.io/#/organizations/5da2e9d01724fb000117685f
Meramec Valley Mutual Insurance Company,6.0,"Hillsboro, Missouri",Insurance,https://app.apollo.io/#/organizations/556d82787369641243453201
"LaunchPad TX, LLC",1.0,"Edinburg, Texas",Media Production,https://app.apollo.io/#/organizations/63c4fb1f424940000123d58a
"Assure MSP, Inc.",5.0,"Pleasanton, California","Information Technology & Services,",https://app.apollo.io/#/organizations/62b315b9b16ff1008b2a6a55
Southeastern Steel Manufacturing Co. - SSMC,9.0,"Statesville, North Carolina",Mining & Metals,https://app.apollo.io/#/organizations/65258a39e480f200ba92ebfc
ShopVidz,1.0,"Boston, Massachusetts",Information Technology & Services,https://app.apollo.io/#/organizations/645bcf3a17a92000a331a4a5
Greenfield New Venture Studio Fund,3.0,"Holladay, Utah",Investment Management,https://app.apollo.io/#/organizations/642103f87e627800018ff781
Almor Power Cables LLC,3.0,"Leominster, Massachusetts",Electrical/electronic Manufacturing,https://app.apollo.io/#/organizations/5f49ae02a845d300014727a7
Luminosity Mobile LLC,2.0,"New York, New York",Entertainment,https://app.apollo.io/#/organizations/55ecaf1df3e5bb16fd00024c
Ruff Haus | Brand + Design + Cultivate,2.0,"San Diego, California",Marketing & Advertising,https://app.apollo.io/#/organizations/54a1b2ae7468695860054709
Big YAAD Inc. Logistics,9.0,"Houston, Texas",Transportation/trucking/railroad,https://app.apollo.io/#/organizations/61208435871f5200a486bd50
WebStudy Foundation,4.0,"Mandeville, Louisiana",Higher Education,https://app.apollo.io/#/organizations/5e55d0905a0b88000135aa97
Relearn.org,2.0,"Bend, Oregon",Religious Institutions,https://app.apollo.io/#/organizations/5e571b24a8a12d00017584eb
Ironhawk Industrial,3.0,"Cleveland, Ohio",Machinery,https://app.apollo.io/#/organizations/5da303b671bd2800018c5e90
Pesty Marketing,3.0,"New York, New York",Marketing & Advertising,https://app.apollo.io/#/organizations/613390ef52818c0001f5325b
Affordable Senior In Home Care Start Up,1.0,"Ontario, California",Hospital & Health Care,https://app.apollo.io/#/organizations/64fd03f38107540001962191
RightHand CFO,1.0,"Chattanooga, Tennessee",Accounting,https://app.apollo.io/#/organizations/6652c329e343b4000165810a
Simons Law Office,7.0,"Boston, Massachusetts","Law Practice, Legal Services",https://app.apollo.io/#/organizations/5da2f4a33cba2a0001fbb113
,4.0,United States,Accounting,https://app.apollo.io/#/organizations/5d361098f651257d9e96fff5
Talk Commerce,2.0,"Minneapolis, Minnesota",Media Production,https://app.apollo.io/#/organizations/614f0108ccc4ec00017b6898
"ExactMats | Auto, Home & Office",2.0,"Houston, Texas",Consumer Goods,https://app.apollo.io/#/organizations/57c50791a6da986ab62159bb
