Company,Employees,Company Location,Industry,Company URL
Humming Homes,10.0,"PRINCE, New York",Consumer Services,https://app.apollo.io/#/organizations/5e96095f1ac6ef008ca4f2a6
OwnProp,2.0,"Austin, Texas",Real Estate,https://app.apollo.io/#/organizations/61bcdd1eecdb2500a4de1d4e
Playbook Media,5.0,"New York, New York",Media Production,https://app.apollo.io/#/organizations/63f59a20a5105900017d3490
Food N' Wine Vacations,2.0,"Atlanta, Georgia","Leisure, Travel & Tourism",https://app.apollo.io/#/organizations/54a139b169702d24d3887f00
ReachBio Research Labs,10.0,"Seattle, Washington",Research,https://app.apollo.io/#/organizations/54a1cc3d7468695475b57711
"Healthcare Data Analytics, Inc.",10.0,"Aspen, Colorado",Information Technology & Services,https://app.apollo.io/#/organizations/60fd27c53a485400012db8fa
Invito Energy Partners LLC,5.0,"McKinney, Texas",Financial Services,https://app.apollo.io/#/organizations/600b0d4027a1b800caa686ee
Swift Systems,2.0,"Sacramento, California",Information Technology & Services,https://app.apollo.io/#/organizations/6442361717884600a3e5c012
Center for Enlightened Business,5.0,"Port Jefferson, New York",Accounting,https://app.apollo.io/#/organizations/5e57f3d47eed1100015cd3de
BluePallet,10.0,"Austin, Texas",International Trade & Development,https://app.apollo.io/#/organizations/60a2a1416e328800d9ac81d3
"TITANIUM Sports Nutrition, Inc.",8.0,"Frisco, Texas",Food & Beverages,https://app.apollo.io/#/organizations/6131b7b3c3cad400015c5bcd
Rizobacter US,2.0,"Davis, California",Farming,https://app.apollo.io/#/organizations/6415eb45cb8cee00019db243
Royal Pavement Solutions,10.0,"Islip, New York",Construction,https://app.apollo.io/#/organizations/5e56254f8c394e0001d4ea7d
Mighty,3.0,"Mobile, Alabama",Management Consulting,https://app.apollo.io/#/organizations/556d7e9673696412083c1d01
Organizational Performance Group,10.0,"Woodbridge, Connecticut",Management Consulting,https://app.apollo.io/#/organizations/54a1294569702d9313c59301
EMrecruits,4.0,"Dallas, Texas",Hospital & Health Care,https://app.apollo.io/#/organizations/5569729473696425db233000
American Wealth Strategist,5.0,"Plano, Texas",Financial Services,https://app.apollo.io/#/organizations/611733de6b77060001d9a0fc
Prompt Video,2.0,"San Antonio, Texas",Information Technology & Services,https://app.apollo.io/#/organizations/61ec7c1c045a3500014339b0
1Unit,7.0,"Atlanta, Georgia",Hospital & Health Care,https://app.apollo.io/#/organizations/55f2faf5f3e5bb0c0c00acf4
Hardcore Advertising,4.0,"Fort Lauderdale, Florida",Marketing & Advertising,https://app.apollo.io/#/organizations/5a9cf099a6da98d938b82c2e
HealthClickAway,2.0,"Houston, Texas","Health, Wellness & Fitness",https://app.apollo.io/#/organizations/5fca5cd443f301000108060d
Esprezzo,9.0,"Boston, Massachusetts",Information Technology & Services,https://app.apollo.io/#/organizations/5b8632d3f874f743a9322c5d
Whistle — Hotel Messaging Software,3.0,"San Diego, California",Hospitality,https://app.apollo.io/#/organizations/556ce236736964124b864600
Recover,6.0,"Lake Mary, Florida",Mental Health Care,https://app.apollo.io/#/organizations/61eb969223ae190001bc66ba
LogMyCalls,2.0,"Saint George, Utah",Marketing & Advertising,https://app.apollo.io/#/organizations/5d0978a4a3ae619df5fe4c23
SocialSellinator,7.0,"San Jose, California",Marketing & Advertising,https://app.apollo.io/#/organizations/5b14811da6da98715929e50f
HIERARCHY,10.0,"Atlanta, Georgia",Management Consulting,https://app.apollo.io/#/organizations/556d7ca4736964127ef12201
Zest,5.0,"Baltimore, Maryland","Mechanical Or Industrial Engineering,",https://app.apollo.io/#/organizations/54a11fe369702d8aa11b0002
Trace,8.0,"Miami, Florida",Information Technology & Services,https://app.apollo.io/#/organizations/5e0e7d8b3df27500fcebd1ec
Belov Digital,4.0,"New York, New York",Information Technology & Services,https://app.apollo.io/#/organizations/5e57a0bfd5bd4a00010c14b6
Enolytics,5.0,"Atlanta, Georgia","Food & Beverages, Wine & Spirits",https://app.apollo.io/#/organizations/5a9e10b6a6da98d932e45058
FinJS,1.0,"New York, New York",Financial Services,https://app.apollo.io/#/organizations/57c48aeba6da9815bdd4c614
"Birch Infrastructure, PBLLC",3.0,"Bend, Oregon",Utilities,https://app.apollo.io/#/organizations/5e580b02a8de090001fb2e93
AirLoom Energy,10.0,"Laramie, Wyoming",,https://app.apollo.io/#/organizations/6543bddcdac98f008b321d93
jobr.pro,5.0,"Sheridan, Wyoming",Information Technology & Services,https://app.apollo.io/#/organizations/66361258425c690001a3ef62
Aropha,5.0,"Bedford, Ohio",Environmental Services,https://app.apollo.io/#/organizations/64c1410f350bc200a3500cb2
FinFloh,9.0,"San Francisco, California",Information Technology & Services,https://app.apollo.io/#/organizations/63e0f9c420020c00c2e9d635
The Commercial Landscaper Podcast,6.0,"Greenville, South Carolina",Online Media,https://app.apollo.io/#/organizations/604994da3fc9f20001307d89
CuratorK12,10.0,"Miami, Florida",Information Technology & Services,https://app.apollo.io/#/organizations/5ce443786974360944bd26be
TalentOrg,10.0,"San Francisco, California",Information Technology & Services,https://app.apollo.io/#/organizations/62624b5a69991400d863b752
Chisos Capital,9.0,"Santa Monica, California",Venture Capital & Private Equity,https://app.apollo.io/#/organizations/5ed1df161963100001dad3bd
"Reportable, Inc.",5.0,"Cohasset, Massachusetts",Information Technology & Services,https://app.apollo.io/#/organizations/5cfa725c622f1a0e5c26f059
"Advancing Innovation in Dermatology, Inc.",9.0,"Mendham, New Jersey",Research,https://app.apollo.io/#/organizations/5f49c0f7fa7bf2000163c411
BankSmart / CUSmart,10.0,"Clearwater, Florida",Financial Services,https://app.apollo.io/#/organizations/54a135a969702d352facfd00
AutoRaptor,9.0,"Providence, Rhode Island",Information Technology & Services,https://app.apollo.io/#/organizations/54a1358a69702d46f04ca100
EquityNet,4.0,"Salt Lake City, Utah","Venture Capital & Private Equity,",https://app.apollo.io/#/organizations/54a11d1d69702da753740601
ApplicantLab,3.0,"Los Angeles, California","E-learning, Higher Education",https://app.apollo.io/#/organizations/5569478f736964219af02700
Homaze.com,7.0,"New York, New York",Information Technology & Services,https://app.apollo.io/#/organizations/6049d2de5d9ef5000196998d
PhillComm Global,5.0,"New York, New York",Public Relations & Communications,https://app.apollo.io/#/organizations/6250fbcd1c0977008d80c3d3
DIGITAL2GO,3.0,"Irvine, California","Industrial Automation,",https://app.apollo.io/#/organizations/5fca2f9eccf70900016ad056
Dementia Connection Institute/NeuroEssence,3.0,"Frankfort, Kentucky","Health, Wellness & Fitness,",https://app.apollo.io/#/organizations/5e562024f74c260001f12df0
Model-Prime,10.0,"Osage Beach, Missouri",Information Technology & Services,https://app.apollo.io/#/organizations/618ed58a63850c00c2b3b2e7
Avrok Biosciences,8.0,"Azusa, California",Research,https://app.apollo.io/#/organizations/64c4dc46e0b44a0001a6ce26
Helio Risk,5.0,"Oklahoma City, Oklahoma",Insurance,https://app.apollo.io/#/organizations/644f86302cdc6e00013bdda9
FitUp,7.0,"Dallas, Texas",Construction,https://app.apollo.io/#/organizations/556ce64f736964120f524f00
Bluestream Health,5.0,"New York, New York",Information Technology & Services,https://app.apollo.io/#/organizations/5b147e66a6da9870fa3d2f17
Energy & Finance Institute,1.0,"New York, US",Education Management,https://app.apollo.io/#/organizations/64623caa68914a00a3316f12
Entrepreneurs Organization (EO) Wisconsin,1.0,"Mequon, Wisconsin",Civic & Social Organization,https://app.apollo.io/#/organizations/5da440d5e9922c0001a87dcf
upcell,4.0,"Boston, Massachusetts",Information Technology & Services,https://app.apollo.io/#/organizations/65491b25d5c05800a339d5ee
Uptrends.ai,5.0,"Minneapolis, Minnesota",Information Technology & Services,https://app.apollo.io/#/organizations/600ee23363a88a016eebbfd6
Octiv Digital,8.0,"Salt Lake City, Utah",Marketing & Advertising,https://app.apollo.io/#/organizations/5e5669cd2174ca00015629e5
Advanced Business Communications,5.0,"New York, New York",Telecommunications,https://app.apollo.io/#/organizations/6049ac00f32c830001dff164
Wildwood Ventures,9.0,"Denver, Colorado",Venture Capital & Private Equity,https://app.apollo.io/#/organizations/646519acb5e37400ce81bd91
Sandglass Hotels & Villas Collection,5.0,"Holmdel, New Jersey","Hospitality, Leisure, Travel & Tourism",https://app.apollo.io/#/organizations/650a7557b0f29b0001193de1
Doorsey,2.0,"San Francisco, California",Real Estate,https://app.apollo.io/#/organizations/60b9cd0a7e44ed00d918a639
HUGE Business & Investment Council (ThinkHUGE),3.0,"Washington, District of Columbia",Nonprofit Organization Management,https://app.apollo.io/#/organizations/640384dfb314450001ee07cb
STEM From,2.0,"Seattle, Washington",Education Management,https://app.apollo.io/#/organizations/650abae2ecb568000108edcf
Arnold Sports Festival UK,2.0,"Signal Hill, California",Sports,https://app.apollo.io/#/organizations/642bc73c5880ac00a38e0a50
Freight Brokers Course,3.0,"Los Angeles, California",,https://app.apollo.io/#/organizations/5a9d46d6a6da98d93bdeca12
Crustdata,1.0,"San Francisco, California","Information Technology & Services,",https://app.apollo.io/#/organizations/61618eb8ee53070001bc80cb
Adept.io,5.0,"Charlotte, North Carolina",Staffing & Recruiting,https://app.apollo.io/#/organizations/6241ff002c4c4f00dc79b053
C42D,5.0,"New York, New York","Graphic Design, Design",https://app.apollo.io/#/organizations/54a11fc269702da10f031102
Manta Biofuel,10.0,"Owings Mills, Maryland",Oil & Energy,https://app.apollo.io/#/organizations/55ea4f93f3e5bb5976000722
Nango (YC W23),6.0,"Wilmington, Delaware",Information Technology & Services,https://app.apollo.io/#/organizations/62da85f0d3adf500dfbbbb9e
aiTech Trend,3.0,"New York, New York",Online Media,https://app.apollo.io/#/organizations/5fa17340d96487008caa3c49
Event Staff App,6.0,"Goleta, California","Information Technology & Services,",https://app.apollo.io/#/organizations/54a11cba69702d97c144d000
