Company,Employees,Company Location,Industry,Company URL
Claudine Sorel,1.0,"Washington, District of Columbia",Luxury Goods & Jewelry,https://app.apollo.io/#/organizations/556d806c7369641266943001
Delta Hydraulics & Services Inc.,3.0,"Pearland, Texas",Oil & Energy,https://app.apollo.io/#/organizations/5e56131d77202500014d851f
Curative Medical Associates,5.0,"Los Angeles, California",Hospital & Health Care,https://app.apollo.io/#/organizations/60fce9c119ca9d000196c761
"Prestige Jets, LLC",1.0,"Boca Raton, Florida",Airlines/aviation,https://app.apollo.io/#/organizations/6049f6ab4ddaca0001210b59
"Access Chicago Realty, Inc.",2.0,"Chicago, Illinois",Real Estate,https://app.apollo.io/#/organizations/55923c1773696418657fe700
Home Instead Senior Care - Milwaukee-North,4.0,"Wauwatosa, Wisconsin",Hospital & Health Care,https://app.apollo.io/#/organizations/56e09342f3e5bb5b0a000650
the Whlgn,7.0,United States,Arts & Crafts,https://app.apollo.io/#/organizations/56df1704f3e5bb7086006273
Anigan Inc.,2.0,"San Ramon, California","Health, Wellness & Fitness",https://app.apollo.io/#/organizations/55f4b5aef3e5bb168300164d
Liftphase,2.0,"Lexington, Kentucky",Marketing & Advertising,https://app.apollo.io/#/organizations/61ec16dee0988a000190ce39
Toast! Supplements,1.0,"Lincoln, Massachusetts",Mechanical Or Industrial Engineering,https://app.apollo.io/#/organizations/5e5674ce2174ca00015672c9
Change for Life,6.0,"Charlotte, North Carolina",Mental Health Care,https://app.apollo.io/#/organizations/63bbd68563de60000142c117
Simple Dry™,1.0,"Kirkland, Washington",Packaging & Containers,https://app.apollo.io/#/organizations/5f49e420d2ebba000138d6da
"Phalanx Healthcare Solutions, LLC",5.0,"New York, New York",Insurance,https://app.apollo.io/#/organizations/5a9db540a6da98d966405c11
Blue 22 Capital,4.0,"Durham, North Carolina",Real Estate,https://app.apollo.io/#/organizations/63b6a1ca2da7170001dea5bd
Encite Development Group Inc.,7.0,"Chicago, Illinois",Information Technology & Services,https://app.apollo.io/#/organizations/5592308373696418f684bc00
Taylor Auto Glass,4.0,"Greensboro, North Carolina",Automotive,https://app.apollo.io/#/organizations/55e7c949f3e5bb27e4000376
System4 of North Florida,1.0,"Jacksonville, Florida",Facilities Services,https://app.apollo.io/#/organizations/5feda5a664641f00d6a3f54c
Spotlight Images-Arkansas,1.0,"Greenbrier, Arkansas","Photography, Graphic Design",https://app.apollo.io/#/organizations/60b0838037faa60001191729
Giupedi,3.0,"Philadelphia, Pennsylvania",Legal Services,https://app.apollo.io/#/organizations/63cee8b708286600a384e8b1
Intellisea,3.0,"McKinney, Texas",Design,https://app.apollo.io/#/organizations/5a9e3afba6da98d93be561b6
Denver Real Estate Video,1.0,"Denver, Colorado",,https://app.apollo.io/#/organizations/615bfa9643a0520001f60e44
Empire Industries - Dallas,3.0,"Dallas, Texas",Real Estate,https://app.apollo.io/#/organizations/5b8750e7f874f74b28648c4b
Fetch Capital Solutions,1.0,"Birmingham, Alabama",Transportation/trucking/railroad,https://app.apollo.io/#/organizations/659baa5c8c95ca05604364d9
BGM Media,1.0,"Dallas, Texas",Marketing & Advertising,https://app.apollo.io/#/organizations/5ed62810db620a0001a20ac0
"Action Printwear, Inc",3.0,"Warners, New York",Printing,https://app.apollo.io/#/organizations/5e560a914636bd0001e77887
Corporate Team Building USA,1.0,"Garfield, New Jersey",Events Services,https://app.apollo.io/#/organizations/54a11ecb69702d77c2c2ac01
DKK Accounting,4.0,"Duluth, Minnesota",Accounting,https://app.apollo.io/#/organizations/5da491c4407bc700015dc4bd
FlexIP,2.0,"Nashville, Tennessee",Information Technology & Services,https://app.apollo.io/#/organizations/65d0ed420dfdcf00016d9c00
Bizman - Business Management solution,7.0,"Rockville, Maryland",Information Technology & Services,https://app.apollo.io/#/organizations/65bbcf89f443530582bef9f6
Provider Consulting Solutions,5.0,"New York, US",Hospital & Health Care,https://app.apollo.io/#/organizations/54a11ffa69702d9a8b333d02
"NOBBEL, Inc (The National Organization of Bed Bug Education for Lodging) dba KnowBedBugs",2.0,"Millsboro, Delaware",Hospitality,https://app.apollo.io/#/organizations/6598d9819fc5cc0001decf12
BridgeLogic,2.0,"Newport Beach, California",Marketing & Advertising,https://app.apollo.io/#/organizations/5fc9c14098e74a0001fc9757
TradingSim,2.0,"Lewes, Delaware",Investment Management,https://app.apollo.io/#/organizations/5f5b2196e65b5f00c7a11504
"Steve Kravitz Physical Therapy, PC",4.0,"Nashville, Tennessee","Medical Practice, Hospital & Health Care",https://app.apollo.io/#/organizations/54a1360269702d44949b0301
Camp Arrowhead for Boys,5.0,"Tuxedo, North Carolina",Recreational Facilities & Services,https://app.apollo.io/#/organizations/54a1287469702d9b8bc11e01
TextGoods,7.0,"Arlington, Texas",Online Media,https://app.apollo.io/#/organizations/644f78f56887c300017bb245
Co-Plan Group,3.0,"Doral, Florida",Insurance,https://app.apollo.io/#/organizations/6161b7daf005e20001750931
MEKOR LLC.,8.0,"Closter, New Jersey",Food & Beverages,https://app.apollo.io/#/organizations/5da3888e6b39a7000149c701
Revida Labs,3.0,"Seattle, Washington","Health, Wellness & Fitness",https://app.apollo.io/#/organizations/5f4066070caa1b000187854f
Election Runner,10.0,"Arlington, Texas",Information Technology & Services,https://app.apollo.io/#/organizations/5a9e398ea6da98d9701483db
4QL Solutions,5.0,"East Point, Georgia",Outsourcing/offshoring,https://app.apollo.io/#/organizations/6058b1fd125ef3011a20caa7
Vicious Studio,1.0,"New York, New York",Design,https://app.apollo.io/#/organizations/65e746bb35abd906d9ea22bd
Abundant Life Health Center,10.0,"Saint Johns, Florida","Health, Wellness & Fitness",https://app.apollo.io/#/organizations/5b137939a6da98dcf027049b
"SDGi - Software Design Group, Inc",8.0,"Cypress, California","Computer Networking,",https://app.apollo.io/#/organizations/54a1ab2f74686949e7094d06
SQI Companies,5.0,"Youngstown, Ohio",Construction,https://app.apollo.io/#/organizations/63b523fd309eb300e32a820c
